Date,Open,High,Low,Close,Adj Close,Volume
2002/5/29,0.275833,0.292083,0.271583,0.290917,0.266837,1311012000
2002/5/30,0.285,0.293583,0.279417,0.286667,0.262939,1066080000
2002/5/31,0.288333,0.289583,0.278333,0.278833,0.255753,674112000
2002/6/3,0.272083,0.273333,0.259083,0.262417,0.240696,901248000
2002/6/4,0.26075,0.277083,0.260333,0.275667,0.252849,1095432000
2002/6/5,0.27625,0.276333,0.262083,0.271667,0.24918,1114308000
2002/6/6,0.268833,0.275417,0.26875,0.27175,0.249256,739356000
2002/6/7,0.249667,0.2725,0.249583,0.269167,0.246887,1371300000
2002/6/10,0.27275,0.280333,0.26625,0.266917,0.244823,749148000
2002/6/11,0.271333,0.2725,0.25425,0.254917,0.233817,859308000
2002/6/12,0.248833,0.253333,0.22225,0.232917,0.213638,2267544000
2002/6/13,0.234667,0.239,0.223167,0.2305,0.211421,1265892000
2002/6/14,0.222,0.236583,0.2145,0.234833,0.215395,1116444000
2002/6/17,0.240083,0.243167,0.232833,0.236917,0.217307,1054140000
2002/6/18,0.234,0.2425,0.23125,0.235667,0.21616,1008300000
2002/6/19,0.224167,0.224167,0.197,0.19875,0.182299,2593620000
2002/6/20,0.199167,0.204583,0.194333,0.196917,0.180618,1425048000
2002/6/21,0.195917,0.2035,0.184833,0.188833,0.173203,1484364000
2002/6/24,0.184,0.19825,0.178333,0.192333,0.176413,1379592000
2002/6/25,0.195833,0.195833,0.17525,0.176417,0.161814,1172232000
2002/6/26,0.156417,0.173167,0.152083,0.16725,0.153406,2067828000
2002/6/27,0.173417,0.17475,0.14,0.142333,0.130552,3182808000
2002/6/28,0.14,0.149083,0.136917,0.143167,0.131317,1991184000
2002/7/1,0.1425,0.146667,0.139833,0.142833,0.13101,1164372000
2002/7/2,0.141167,0.141667,0.130167,0.133833,0.122755,1368180000
2002/7/3,0.133,0.145667,0.132917,0.145417,0.13338,1073304000
2002/7/5,0.155833,0.158333,0.151333,0.15825,0.145151,739524000
2002/7/8,0.156417,0.168667,0.15625,0.163,0.149508,1587180000
2002/7/9,0.163417,0.1655,0.1515,0.155,0.14217,1075080000
2002/7/10,0.15875,0.16,0.149667,0.15075,0.138272,926988000
2002/7/11,0.149917,0.166667,0.148583,0.166083,0.152336,1143948000
2002/7/12,0.175,0.175667,0.1625,0.165917,0.152184,1344900000
2002/7/15,0.166333,0.1825,0.158833,0.182417,0.167318,1495272000
2002/7/16,0.177917,0.194583,0.174583,0.1775,0.162808,1773432000
2002/7/17,0.173667,0.177083,0.1555,0.162417,0.148973,1922364000
2002/7/18,0.15975,0.169167,0.157833,0.15825,0.145151,1243188000
2002/7/19,0.153417,0.1595,0.15,0.151083,0.138577,845772000
2002/7/22,0.150417,0.154667,0.137917,0.144083,0.132157,1290744000
2002/7/23,0.144917,0.145833,0.128417,0.133333,0.122297,1409652000
2002/7/24,0.1315,0.144,0.131417,0.141833,0.130093,1175100000
2002/7/25,0.136333,0.13675,0.120917,0.1255,0.115112,1796448000
2002/7/26,0.129167,0.132167,0.119167,0.122583,0.112436,1221900000
2002/7/29,0.127667,0.128333,0.121917,0.126,0.115571,1227720000
2002/7/30,0.125417,0.1415,0.125,0.135167,0.123979,1818012000
2002/7/31,0.0985,0.1005,0.091167,0.09225,0.084614,4837140000
2002/8/1,0.093,0.093,0.083333,0.083417,0.076512,1725708000
2002/8/2,0.086083,0.086667,0.075833,0.077917,0.071468,1795260000
2002/8/5,0.07675,0.076917,0.07075,0.071667,0.065735,1330716000
2002/8/6,0.075,0.07825,0.073833,0.075417,0.069175,1168800000
2002/8/7,0.07875,0.0795,0.070833,0.073667,0.067569,892980000
2002/8/8,0.074417,0.079833,0.0725,0.0785,0.072002,755424000
2002/8/9,0.076417,0.079167,0.075083,0.076667,0.070321,581304000
2002/8/12,0.075833,0.079583,0.073833,0.076667,0.070321,592800000
2002/8/13,0.077167,0.080917,0.075,0.075083,0.068868,654420000
2002/8/14,0.0765,0.080833,0.075833,0.080167,0.073531,632688000
2002/8/15,0.083167,0.087417,0.082333,0.08575,0.078652,1140120000
2002/8/16,0.081167,0.092083,0.078667,0.089083,0.081709,1657428000
2002/8/19,0.092917,0.112083,0.09275,0.105417,0.096691,2243928000
2002/8/20,0.10625,0.108333,0.099417,0.10075,0.092411,1429488000
2002/8/21,0.105333,0.107417,0.100417,0.106083,0.097302,1194876000
2002/8/22,0.102917,0.107083,0.101833,0.1025,0.094016,1358496000
2002/8/23,0.099583,0.10025,0.095167,0.09575,0.087824,919932000
2002/8/26,0.097583,0.09825,0.092,0.0965,0.088512,698568000
2002/8/27,0.098167,0.098667,0.090417,0.091,0.083468,686712000
2002/8/28,0.0905,0.090667,0.085,0.085333,0.07827,700356000
2002/8/29,0.08425,0.090333,0.083583,0.086417,0.079264,815520000
2002/8/30,0.085583,0.089167,0.0825,0.084167,0.0772,1065888000
2002/9/3,0.080167,0.080583,0.077667,0.079,0.072461,847284000
2002/9/4,0.07925,0.081333,0.075083,0.0785,0.072002,930552000
2002/9/5,0.07775,0.078083,0.075,0.0755,0.069251,714312000
2002/9/6,0.078667,0.079333,0.076,0.077167,0.07078,746460000
2002/9/9,0.076583,0.0795,0.07425,0.077083,0.070703,578040000
2002/9/10,0.076667,0.092083,0.076583,0.088083,0.080792,2317632000
2002/9/11,0.090833,0.099167,0.090833,0.092417,0.084767,1657536000
2002/9/12,0.090167,0.095083,0.0885,0.0895,0.082092,1294932000
2002/9/13,0.088583,0.092833,0.0875,0.088083,0.080792,796872000
2002/9/16,0.08675,0.087083,0.080417,0.0825,0.075671,925464000
2002/9/17,0.086167,0.08825,0.08075,0.08125,0.074525,884052000
2002/9/18,0.08,0.081583,0.076583,0.079,0.072461,811692000
2002/9/19,0.07725,0.08,0.075917,0.076333,0.070015,618492000
2002/9/20,0.076917,0.0785,0.075083,0.07675,0.070397,687312000
2002/9/23,0.0755,0.07625,0.072917,0.073417,0.06734,521676000
2002/9/24,0.072583,0.0775,0.07125,0.074,0.067875,624444000
2002/9/25,0.078333,0.079583,0.07525,0.078083,0.07162,896616000
2002/9/26,0.079583,0.080417,0.07275,0.073917,0.067799,739560000
2002/9/27,0.07375,0.075667,0.07125,0.071333,0.065429,650688000
2002/9/30,0.071083,0.074417,0.069583,0.071333,0.065429,584124000
2002/10/1,0.071917,0.075833,0.069333,0.075167,0.068945,888360000
2002/10/2,0.07575,0.079583,0.075083,0.075083,0.068868,749100000
2002/10/3,0.074167,0.075417,0.07125,0.071417,0.065506,590568000
2002/10/4,0.07125,0.0735,0.066667,0.067833,0.062218,529788000
2002/10/7,0.066917,0.06825,0.064,0.0645,0.059161,493068000
2002/10/8,0.066667,0.066833,0.06,0.062583,0.057403,714252000
2002/10/9,0.061667,0.065667,0.060333,0.061417,0.056333,573132000
2002/10/10,0.060833,0.066583,0.060833,0.064583,0.059237,538032000
2002/10/11,0.067083,0.074583,0.066667,0.073417,0.06734,994140000
2002/10/14,0.07125,0.073417,0.06975,0.07125,0.065352,611484000
2002/10/15,0.079167,0.082,0.077583,0.078667,0.072155,852768000
2002/10/16,0.073333,0.074,0.070833,0.072083,0.066116,578124000
2002/10/17,0.078333,0.08125,0.076417,0.077583,0.071161,585792000
2002/10/18,0.077167,0.079167,0.07425,0.078333,0.071849,498372000
2002/10/21,0.07725,0.08825,0.0755,0.085417,0.078347,930624000
2002/10/22,0.0815,0.093333,0.081417,0.08825,0.080945,1272168000
2002/10/23,0.089583,0.093083,0.088333,0.091833,0.084232,925428000
2002/10/24,0.093667,0.094667,0.085833,0.087167,0.079952,1055172000
2002/10/25,0.0875,0.092917,0.086333,0.0925,0.084843,745956000
2002/10/28,0.09675,0.0975,0.092417,0.093,0.085302,1070544000
2002/10/29,0.093167,0.093833,0.08425,0.088917,0.081557,772728000
2002/10/30,0.09175,0.096667,0.091417,0.093667,0.085914,1139496000
2002/10/31,0.094333,0.099833,0.094083,0.099167,0.090959,1255476000
2002/11/1,0.097667,0.118917,0.0975,0.1175,0.107774,2128836000
2002/11/4,0.124583,0.137583,0.12425,0.130333,0.119545,2688132000
2002/11/5,0.13,0.132167,0.119583,0.125167,0.114807,2034540000
2002/11/6,0.129417,0.135,0.124333,0.134833,0.123672,1646016000
2002/11/7,0.131333,0.131333,0.1205,0.12125,0.111214,1660560000
2002/11/8,0.1025,0.108583,0.09175,0.094667,0.086831,3798900000
2002/11/11,0.090167,0.0915,0.085167,0.087333,0.080104,1378452000
2002/11/12,0.089417,0.098333,0.088667,0.095083,0.087213,1381188000
2002/11/13,0.092833,0.100833,0.091,0.098083,0.089964,1802112000
2002/11/14,0.104583,0.106583,0.101417,0.104583,0.095926,1138728000
2002/11/15,0.11,0.115917,0.10875,0.11225,0.102959,2054328000
2002/11/18,0.12125,0.121667,0.116083,0.116417,0.106781,1982472000
2002/11/19,0.11575,0.124,0.1145,0.118083,0.108309,1971948000
2002/11/20,0.121667,0.125,0.120083,0.124,0.113736,1292796000
2002/11/21,0.129,0.140667,0.12875,0.1345,0.123367,2053920000
2002/11/22,0.126333,0.133667,0.125,0.131,0.120157,1251900000
2002/11/25,0.137083,0.139083,0.13175,0.13575,0.124514,1230084000
2002/11/26,0.136417,0.139083,0.131667,0.132083,0.12115,1084332000
2002/11/27,0.137667,0.144667,0.135917,0.142333,0.130552,1088556000
2002/11/29,0.146083,0.148167,0.141667,0.14275,0.130934,519396000
2002/12/2,0.150333,0.15225,0.141,0.141667,0.129941,1167504000
2002/12/3,0.139,0.139333,0.132083,0.132333,0.121379,1046220000
2002/12/4,0.123,0.125,0.116083,0.1165,0.106857,2206548000
2002/12/5,0.124,0.124833,0.11475,0.117583,0.10785,1594872000
2002/12/6,0.1125,0.12,0.110667,0.11775,0.108003,1159224000
2002/12/9,0.113917,0.11575,0.107417,0.108333,0.099366,969792000
2002/12/10,0.111083,0.119583,0.109667,0.117417,0.107698,1389888000
2002/12/11,0.116583,0.12,0.112667,0.11675,0.107086,1364208000
2002/12/12,0.121083,0.1225,0.114583,0.114833,0.105328,1302552000
2002/12/13,0.11275,0.11275,0.1095,0.110333,0.1012,707724000
2002/12/16,0.114167,0.1175,0.11125,0.116833,0.107162,1056972000
2002/12/17,0.118917,0.122917,0.11575,0.116667,0.10701,1077744000
2002/12/18,0.113,0.113167,0.1075,0.10775,0.098831,1126836000
2002/12/19,0.105833,0.111417,0.104333,0.105417,0.096691,1100604000
2002/12/20,0.10875,0.109917,0.101583,0.106833,0.09799,804576000
2002/12/23,0.106583,0.110167,0.10625,0.107583,0.098678,498648000
2002/12/24,0.108167,0.110333,0.104833,0.105417,0.096691,300336000
2002/12/26,0.107167,0.10875,0.102583,0.1035,0.094933,719760000
2002/12/27,0.106333,0.106583,0.098667,0.099583,0.09134,702528000
2002/12/30,0.1,0.101083,0.093833,0.096083,0.08813,784740000
2002/12/31,0.095083,0.098333,0.09325,0.095917,0.087978,825396000
2003/1/2,0.1,0.10375,0.096583,0.102583,0.094092,1302540000
2003/1/3,0.102917,0.10625,0.100833,0.102583,0.094092,1037496000
2003/1/6,0.105083,0.112583,0.105,0.110917,0.101736,1033428000
2003/1/7,0.113083,0.115667,0.109333,0.110583,0.10143,1498272000
2003/1/8,0.10775,0.110917,0.098833,0.099583,0.09134,1852524000
2003/1/9,0.102667,0.10375,0.100333,0.101333,0.092945,1436076000
2003/1/10,0.1,0.104583,0.098667,0.103083,0.09455,924492000
2003/1/13,0.107,0.107917,0.10175,0.10225,0.093786,849120000
2003/1/14,0.102583,0.104,0.099917,0.103,0.094474,868524000
2003/1/15,0.103083,0.103917,0.099833,0.099833,0.091569,904584000
2003/1/16,0.098333,0.099583,0.09175,0.093083,0.085378,2039976000
2003/1/17,0.090583,0.091833,0.088417,0.089583,0.082168,1058832000
2003/1/21,0.09125,0.093167,0.087083,0.087333,0.080104,967356000
2003/1/22,0.087083,0.089667,0.086833,0.087417,0.080181,550992000
2003/1/23,0.08975,0.09125,0.087417,0.089833,0.082397,918456000
2003/1/24,0.089083,0.0895,0.08325,0.08475,0.077735,897108000
2003/1/27,0.082917,0.08725,0.081417,0.0835,0.076588,889116000
2003/1/28,0.082417,0.088083,0.079667,0.0865,0.07934,1785480000
2003/1/29,0.084167,0.088917,0.084167,0.08825,0.080945,1022040000
2003/1/30,0.09,0.09075,0.08375,0.084667,0.077659,743064000
2003/1/31,0.082167,0.088333,0.081417,0.086,0.078882,949656000
2003/2/3,0.087583,0.089333,0.085833,0.087667,0.080411,755556000
2003/2/4,0.087083,0.0875,0.0825,0.08375,0.076818,627720000
2003/2/5,0.085583,0.087917,0.084167,0.0845,0.077506,581508000
2003/2/6,0.090333,0.0905,0.08375,0.085167,0.078117,1226184000
2003/2/7,0.086833,0.08725,0.081167,0.081333,0.074601,915156000
2003/2/10,0.08125,0.082917,0.07775,0.082333,0.075518,982632000
2003/2/11,0.083,0.085417,0.080417,0.080833,0.074142,850716000
2003/2/12,0.080833,0.08425,0.080167,0.08125,0.074525,641400000
2003/2/13,0.082667,0.083083,0.080417,0.08225,0.075442,889164000
2003/2/14,0.0935,0.100417,0.09125,0.100333,0.092028,3548844000
2003/2/18,0.104167,0.108083,0.102917,0.106083,0.097302,1740516000
2003/2/19,0.105417,0.10775,0.10425,0.107083,0.098219,1141212000
2003/2/20,0.1075,0.110333,0.106667,0.107083,0.098219,978132000
2003/2/21,0.107,0.107417,0.103333,0.107167,0.098296,913260000
2003/2/24,0.10625,0.112417,0.105667,0.1085,0.099519,1137012000
2003/2/25,0.105,0.108333,0.103333,0.107833,0.098907,1239204000
2003/2/26,0.106417,0.108167,0.102333,0.102583,0.094092,746892000
2003/2/27,0.103583,0.10525,0.101917,0.10475,0.09608,675312000
2003/2/28,0.1015,0.105417,0.0985,0.105167,0.096462,1653336000
2003/3/3,0.106417,0.108333,0.102083,0.103417,0.094857,702036000
2003/3/4,0.10375,0.10475,0.101583,0.102583,0.094092,538392000
2003/3/5,0.101583,0.104833,0.101333,0.10425,0.095621,522156000
2003/3/6,0.103417,0.104417,0.102083,0.1025,0.094016,548064000
2003/3/7,0.100917,0.104417,0.1,0.104083,0.095468,581148000
2003/3/10,0.103,0.1035,0.101,0.101167,0.092793,344796000
2003/3/11,0.101917,0.103583,0.10075,0.101917,0.093481,417144000
2003/3/12,0.10275,0.105,0.101833,0.10475,0.09608,493920000
2003/3/13,0.107833,0.115833,0.107333,0.115167,0.105634,1362732000
2003/3/14,0.115583,0.116667,0.111,0.111833,0.102576,1094220000
2003/3/17,0.11,0.120583,0.10975,0.118333,0.108538,1307808000
2003/3/18,0.117917,0.11925,0.115,0.117417,0.107698,932280000
2003/3/19,0.117667,0.118833,0.113833,0.118,0.108233,712992000
2003/3/20,0.118,0.121583,0.114917,0.119083,0.109226,780060000
2003/3/21,0.123167,0.123583,0.112667,0.118,0.108233,1681800000
2003/3/24,0.113167,0.116667,0.1125,0.113583,0.104181,839016000
2003/3/25,0.113917,0.118583,0.1135,0.116833,0.107162,672828000
2003/3/26,0.119417,0.122083,0.1185,0.120083,0.110143,1107840000
2003/3/27,0.1185,0.121,0.116333,0.116667,0.10701,1392732000
2003/3/28,0.116667,0.117083,0.110083,0.111917,0.102653,1290684000
2003/3/31,0.1085,0.109833,0.106833,0.107333,0.098449,680508000
2003/4/1,0.109583,0.111667,0.107167,0.1105,0.101354,533808000
2003/4/2,0.11425,0.1165,0.11275,0.114583,0.105099,771900000
2003/4/3,0.116667,0.116667,0.113667,0.116083,0.106474,702780000
2003/4/4,0.116417,0.116583,0.111083,0.111583,0.102347,513840000
2003/4/7,0.119083,0.12,0.111667,0.11275,0.103417,671256000
2003/4/8,0.11375,0.114333,0.110917,0.111667,0.102424,475032000
2003/4/9,0.112083,0.115083,0.110917,0.111083,0.101888,694260000
2003/4/10,0.112583,0.11275,0.110583,0.111667,0.102424,364104000
2003/4/11,0.112917,0.113833,0.109333,0.110417,0.101277,374184000
2003/4/14,0.10875,0.112667,0.108417,0.112333,0.103035,445776000
2003/4/15,0.111583,0.113167,0.108833,0.11175,0.1025,490212000
2003/4/16,0.114333,0.114583,0.110833,0.11175,0.1025,671988000
2003/4/17,0.112583,0.114,0.11025,0.11375,0.104335,520740000
2003/4/21,0.113917,0.117,0.112833,0.116667,0.10701,597144000
2003/4/22,0.116083,0.11825,0.114167,0.118167,0.108386,787392000
2003/4/23,0.118,0.121583,0.117083,0.120833,0.110831,606204000
2003/4/24,0.120917,0.120917,0.115667,0.11725,0.107545,660912000
2003/4/25,0.116583,0.118583,0.111833,0.112917,0.103571,884652000
2003/4/28,0.11425,0.118417,0.112917,0.116333,0.106704,674988000
2003/4/29,0.119,0.121583,0.118083,0.119917,0.109991,670344000
2003/4/30,0.11925,0.1225,0.11875,0.119417,0.109532,466620000
2003/5/1,0.118583,0.121333,0.117917,0.120167,0.11022,733368000
2003/5/2,0.12175,0.133333,0.121083,0.1325,0.121533,1691088000
2003/5/5,0.13375,0.142,0.131333,0.13575,0.124514,1576164000
2003/5/6,0.135083,0.139417,0.13375,0.135917,0.124667,1143864000
2003/5/7,0.133917,0.137083,0.131417,0.13375,0.122679,897372000
2003/5/8,0.132083,0.139167,0.130417,0.133833,0.122755,1957452000
2003/5/9,0.156917,0.179417,0.1525,0.178083,0.163343,9230856000
2003/5/12,0.1785,0.1825,0.171667,0.173083,0.158756,3007860000
2003/5/13,0.167167,0.1725,0.166167,0.169833,0.155775,1824108000
2003/5/14,0.170417,0.1725,0.1675,0.169667,0.155623,965580000
2003/5/15,0.172167,0.175833,0.17125,0.1755,0.160973,1105656000
2003/5/16,0.173333,0.18025,0.173083,0.177167,0.162502,1028916000
2003/5/19,0.174833,0.1765,0.165083,0.167167,0.15333,1220484000
2003/5/20,0.167417,0.169583,0.166667,0.168333,0.1544,884124000
2003/5/21,0.168417,0.174333,0.1675,0.17425,0.159827,905472000
2003/5/22,0.1745,0.176417,0.170417,0.174833,0.160361,888816000
2003/5/23,0.175,0.178333,0.173167,0.173917,0.159521,867612000
2003/5/27,0.172083,0.19,0.16875,0.189333,0.173661,1677408000
2003/5/28,0.18875,0.190833,0.184167,0.188833,0.173203,1235556000
2003/5/29,0.18875,0.208167,0.188333,0.20175,0.18505,2297736000
2003/5/30,0.220833,0.221917,0.215417,0.218083,0.200032,2142312000
2003/6/2,0.22375,0.224,0.204667,0.206,0.188949,1566144000
2003/6/3,0.203667,0.2165,0.201167,0.21025,0.192847,1596804000
2003/6/4,0.209583,0.215417,0.206333,0.21525,0.197433,1175604000
2003/6/5,0.212417,0.222167,0.209583,0.221417,0.20309,1204404000
2003/6/6,0.230083,0.23125,0.213,0.214667,0.196898,1378836000
2003/6/9,0.213333,0.218833,0.208833,0.212083,0.194528,720588000
2003/6/10,0.212083,0.215333,0.20975,0.215167,0.197357,563304000
2003/6/11,0.213833,0.21725,0.21,0.215333,0.197509,943836000
2003/6/12,0.216833,0.219167,0.211417,0.212083,0.194528,1046688000
2003/6/13,0.202917,0.20875,0.194167,0.195583,0.179394,1826808000
2003/6/16,0.197917,0.20225,0.184833,0.19975,0.183216,1904868000
2003/6/17,0.204333,0.205833,0.198333,0.2045,0.187573,999852000
2003/6/18,0.2025,0.216417,0.200833,0.212333,0.194758,1122072000
2003/6/19,0.21325,0.214333,0.198333,0.199417,0.182911,1190532000
2003/6/20,0.201583,0.201667,0.194167,0.197333,0.180999,937848000
2003/6/23,0.197167,0.198167,0.186417,0.190333,0.174578,734784000
2003/6/24,0.189167,0.193333,0.183833,0.189917,0.174197,1008816000
2003/6/25,0.190417,0.198167,0.189667,0.191167,0.175344,1060620000
2003/6/26,0.19175,0.194,0.18575,0.191417,0.175573,960540000
2003/6/27,0.193667,0.195417,0.187083,0.188,0.172439,709104000
2003/6/30,0.1905,0.19425,0.188333,0.190917,0.175114,544128000
2003/7/1,0.1885,0.199,0.18675,0.19875,0.182299,977016000
2003/7/2,0.200583,0.203167,0.195417,0.198167,0.181764,846828000
2003/7/3,0.193583,0.201,0.193167,0.195917,0.1797,420912000
2003/7/7,0.198583,0.209833,0.1985,0.20875,0.191471,832200000
2003/7/8,0.203,0.209167,0.2025,0.206417,0.189331,602856000
2003/7/9,0.206333,0.214583,0.206,0.211167,0.193688,755352000
2003/7/10,0.204583,0.20725,0.198917,0.2025,0.185738,644568000
2003/7/11,0.204917,0.206167,0.201833,0.203583,0.186732,495000000
2003/7/14,0.20875,0.21,0.201,0.202,0.18528,694344000
2003/7/15,0.205,0.205917,0.1935,0.195417,0.179242,1143456000
2003/7/16,0.199083,0.2,0.188333,0.193,0.177025,880476000
2003/7/17,0.187167,0.189583,0.180833,0.183333,0.168158,853764000
2003/7/18,0.17975,0.180333,0.170583,0.177167,0.162502,1280832000
2003/7/21,0.178167,0.17875,0.170333,0.1745,0.160056,985140000
2003/7/22,0.179417,0.18075,0.176417,0.177417,0.162732,582444000
2003/7/23,0.17725,0.180833,0.171917,0.17975,0.164872,605328000
2003/7/24,0.183,0.184333,0.17125,0.17275,0.158451,1116828000
2003/7/25,0.173083,0.1765,0.166667,0.1755,0.160973,1002084000
2003/7/28,0.176917,0.177333,0.169333,0.170083,0.156005,703752000
2003/7/29,0.154667,0.168,0.153,0.158917,0.145763,2794788000
2003/7/30,0.158333,0.160167,0.156167,0.157167,0.144158,788724000
2003/7/31,0.160833,0.163167,0.157417,0.159083,0.145915,897600000
2003/8/1,0.159167,0.165667,0.157583,0.164333,0.150731,767556000
2003/8/4,0.164167,0.1735,0.163167,0.1705,0.156387,1428852000
2003/8/5,0.174917,0.178917,0.168583,0.17,0.155929,1063488000
2003/8/6,0.16775,0.17,0.159,0.163083,0.149584,1025868000
2003/8/7,0.162667,0.165,0.158667,0.160833,0.14752,1040340000
2003/8/8,0.137917,0.1385,0.127167,0.129167,0.118475,3767580000
2003/8/11,0.13125,0.137917,0.130417,0.136167,0.124896,1675752000
2003/8/12,0.137917,0.13925,0.135667,0.138917,0.127418,764160000
2003/8/13,0.1395,0.142083,0.136,0.139833,0.128259,693552000
2003/8/14,0.135167,0.137167,0.1335,0.135,0.123826,1527696000
2003/8/15,0.134167,0.135417,0.133333,0.134583,0.123443,217716000
2003/8/18,0.13675,0.138583,0.134333,0.138583,0.127112,717684000
2003/8/19,0.141667,0.15,0.141583,0.149167,0.13682,1403976000
2003/8/20,0.147083,0.149833,0.143833,0.147083,0.134908,870348000
2003/8/21,0.150667,0.1525,0.148333,0.151083,0.138577,644748000
2003/8/22,0.160167,0.162333,0.152083,0.152167,0.139572,1002396000
2003/8/25,0.155083,0.155083,0.15,0.151333,0.138807,434028000
2003/8/26,0.149417,0.151667,0.144833,0.148917,0.136591,768984000
2003/8/27,0.149917,0.155,0.148333,0.153417,0.140718,567816000
2003/8/28,0.154917,0.15575,0.147667,0.149417,0.137049,828312000
2003/8/29,0.149167,0.152083,0.148583,0.151417,0.138884,532884000
2003/9/2,0.154083,0.155417,0.149333,0.150083,0.13766,711456000
2003/9/3,0.152333,0.15275,0.146417,0.147167,0.134986,849972000
2003/9/4,0.14775,0.152083,0.146667,0.148583,0.136284,740064000
2003/9/5,0.148833,0.159167,0.147083,0.155667,0.142782,1198740000
2003/9/8,0.158167,0.164667,0.15625,0.162833,0.149355,1508712000
2003/9/9,0.158333,0.178917,0.156167,0.172833,0.158527,2489436000
2003/9/10,0.167917,0.172417,0.159667,0.161,0.147674,1380624000
2003/9/11,0.163167,0.167917,0.1525,0.158917,0.145763,2612736000
2003/9/12,0.157583,0.16475,0.155833,0.16125,0.147903,1162404000
2003/9/15,0.162583,0.163417,0.158,0.158583,0.145457,596028000
2003/9/16,0.158917,0.164,0.158917,0.1635,0.149967,620736000
2003/9/17,0.1645,0.168583,0.163167,0.165417,0.151725,902784000
2003/9/18,0.1645,0.16675,0.162667,0.166667,0.152872,603492000
2003/9/19,0.168583,0.169667,0.163833,0.165333,0.151648,648096000
2003/9/22,0.162083,0.162417,0.1575,0.158833,0.145686,735504000
2003/9/23,0.159083,0.16125,0.157,0.160333,0.147062,628932000
2003/9/24,0.156917,0.158333,0.147917,0.148167,0.135903,1600668000
2003/9/25,0.149333,0.152,0.145417,0.146083,0.133991,736776000
2003/9/26,0.145667,0.146083,0.138583,0.1405,0.12887,895908000
2003/9/29,0.133417,0.138167,0.130833,0.132917,0.121915,1944996000
2003/9/30,0.13175,0.137583,0.13125,0.133083,0.122067,1020888000
2003/10/1,0.133333,0.13575,0.133,0.134167,0.123062,877224000
2003/10/2,0.133333,0.138167,0.132917,0.13625,0.124972,857628000
2003/10/3,0.14,0.143333,0.137583,0.139833,0.128259,862812000
2003/10/6,0.140083,0.1415,0.137583,0.13875,0.127265,377028000
2003/10/7,0.13875,0.14,0.136833,0.14,0.128412,510588000
2003/10/8,0.14,0.14125,0.13425,0.135083,0.123902,739440000
2003/10/9,0.137083,0.142333,0.135917,0.137,0.12566,852408000
2003/10/10,0.139167,0.140417,0.1375,0.139417,0.127877,413976000
2003/10/13,0.141,0.14375,0.139917,0.140833,0.129176,434904000
2003/10/14,0.139333,0.143833,0.1385,0.143417,0.131546,623556000
2003/10/15,0.145083,0.14775,0.140667,0.141583,0.129864,703488000
2003/10/16,0.14175,0.143833,0.139583,0.143333,0.131469,446088000
2003/10/17,0.1425,0.14525,0.138667,0.138833,0.127341,459696000
2003/10/20,0.138917,0.142083,0.138083,0.141917,0.13017,467388000
2003/10/21,0.1445,0.149,0.1425,0.14625,0.134144,758724000
2003/10/22,0.144,0.147333,0.143,0.14375,0.131851,620952000
2003/10/23,0.141667,0.145833,0.141417,0.143083,0.13124,451524000
2003/10/24,0.141667,0.143833,0.140333,0.142583,0.130781,447084000
2003/10/27,0.143333,0.145,0.142333,0.143333,0.131469,254460000
2003/10/28,0.14525,0.153167,0.144583,0.152333,0.139724,956064000
2003/10/29,0.147833,0.154167,0.14775,0.152333,0.139724,494004000
2003/10/30,0.15625,0.156333,0.14925,0.1495,0.137125,581256000
2003/10/31,0.150833,0.152083,0.145,0.147333,0.135138,598152000
2003/11/3,0.146583,0.152917,0.145917,0.150083,0.13766,773724000
2003/11/4,0.153333,0.15375,0.149583,0.150583,0.138119,700896000
2003/11/5,0.1475,0.152667,0.145083,0.151167,0.138654,882024000
2003/11/6,0.153417,0.154167,0.148667,0.151417,0.138884,1175280000
2003/11/7,0.1805,0.183833,0.176667,0.18125,0.166247,4292820000
2003/11/10,0.181833,0.184333,0.179667,0.18075,0.165789,1210056000
2003/11/11,0.176667,0.17975,0.173083,0.17625,0.161661,799140000
2003/11/12,0.175667,0.179167,0.174833,0.178583,0.163801,617664000
2003/11/13,0.178583,0.181167,0.177583,0.178667,0.163878,580332000
2003/11/14,0.179167,0.179167,0.167583,0.168083,0.15417,888420000
2003/11/17,0.164917,0.168333,0.163333,0.166333,0.152565,599880000
2003/11/18,0.170417,0.1725,0.163333,0.163917,0.150349,991428000
2003/11/19,0.165083,0.169167,0.1645,0.1685,0.154553,567552000
2003/11/20,0.165833,0.1695,0.163333,0.164,0.150425,738852000
2003/11/21,0.166,0.16625,0.1615,0.164667,0.151037,543240000
2003/11/24,0.16625,0.175,0.165083,0.174583,0.160132,940644000
2003/11/25,0.175333,0.179083,0.173333,0.177583,0.162884,822804000
2003/11/26,0.1805,0.181083,0.174417,0.17775,0.163037,430032000
2003/11/28,0.177667,0.178167,0.175417,0.176917,0.162273,206136000
2003/12/1,0.178917,0.18075,0.176833,0.179417,0.164566,526980000
2003/12/2,0.178333,0.182333,0.177583,0.178667,0.163878,574740000
2003/12/3,0.179167,0.185,0.176417,0.176833,0.162196,710028000
2003/12/4,0.177417,0.180583,0.17175,0.175917,0.161356,521952000
2003/12/5,0.17175,0.176667,0.168833,0.17025,0.156158,559848000
2003/12/8,0.17025,0.17325,0.16875,0.1715,0.157304,340980000
